id,site,longitude,latitude,dateTime,airTemperature,dewPoint,meanSeaLevelPressure,relativeHumidity,windSpeed,windDirection,windGust,visibility
?20210326czkaexrp3ee6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021,10.2,7.7,1011,84.3,,,0,8
20210326fffkicwp5ce6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 01:00,10.2,7.4,1010,82.7,,,0,8
20210326tca1hnhphce6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 02:00,9.7,6.5,1009,80.3,,,0,8
202103267ucmemrp7ce6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 03:00,9.6,6.3,1008,79.8,,,20.9,8
20210326j5nujdcp6oe6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 04:00,9.7,6.6,1008,80.9,,,0,8
20210326sbsu6arp9oe6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 05:00,9.4,6.5,1007,81.9,,,0,8
20210326neu7warqywe6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 06:00,9.6,6.1,1006,78.7,,,0,8
20210326qxs5xkwqbwe6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 07:00,9.9,6.4,1006,78.7,,,0,8
202103264s76nfhqnwe6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 08:00,9.1,6.6,1005,84.3,,,0,7
20210326hdr61brqnwe6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 09:00,7.7,6.7,1006,93.4,,,0,7
20210326ufyw45hqrae6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 11:00,6.2,3.9,1008,85.1,,,0,6
202103269cci76rqfae6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 12:00,9,4.3,1008,72.3,,,0,8
20210326m16jy1cqghe6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 13:00,9,3.1,1008,66.4,,,0,8
20210326rbcxgccqjye6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 14:00,8.1,4,1009,75.2,,,0,8
20210326fcpmn8cqjye6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 15:00,8.8,2.3,1009,63.5,,,0,9
20210326oecesprqkye6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 16:00,8.7,2,1009,62.6,20.9,270,28.7,8
20210326hxkftbhqmye6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 17:00,7.7,1.9,1009,66.5,,,26.9,8
20210326esp5ugcqcre6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 18:00,7,2.9,1010,75,,,0,7
20210326w7oxqgrqpre6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 19:00,6.4,4,1010,84.5,,,0,8
20210326br3r9phqqee6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 20:00,6.7,2.9,1011,76.5,,,0,8
20210326pm3ecycqxee6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 21:00,6.6,2.7,1012,75.9,,,0,8
2021032631agmrcqoee6zd8pyyb96sm4ma,St Athan,-3.44,51.405,26/03/2021 22:00,5.5,1.7,1013,76.3,,,0,8
20210326g9j8dbhqtce6zd8pyyb96sm4co,St Athan,-3.44,51.405,26/03/2021 23:00,6,0.8,1013,69.1,,,0,8
?202103271ycikyhq1ce6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021,6.7,1.7,1013,70.2,,,0,7
202103276eftsgcquce6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 01:00,5.9,2,1014,75.8,,,28.7,8
20210327kq4zu6wqwoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 02:00,5.8,1.3,1015,72.6,,,0,8
20210327szi4xiwqioe6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 03:00,6,1,1016,70.1,,,33,8
20210327xdaty5wqzwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 04:00,6.1,0.4,1016,66.6,,,29.5,8
202103275k4xwxhqawe6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 05:00,5.7,-0.5,1017,64,,,0,8
2021032781n7jhcq3ae6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 06:00,5.9,0.3,1018,66.8,,,0,8
20210327u3nek7cq4ae6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 07:00,6.6,-0.4,1019,60.4,,,0,8
20210327yyj9i6hq5he6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 08:00,7.2,0.9,1020,63.8,,,0,8
20210327c8nn9shqhhe6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 09:00,8.4,2.5,1021,65.9,,,0,8
20210327aqsnrmcq7he6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 10:00,8.8,3,1022,66.5,,,0,8
20210327riborrwq9ye6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 11:00,9.8,4.2,1022,67.7,,,0,8
20210327oh1dqycxyye6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 12:00,10,4.3,1023,67.3,,,0,8
202103277d8taqrxbye6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 13:00,10.5,4.9,1023,67.9,,,0,8
202103276bxah5rxbye6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 14:00,10.7,4.6,1022,65.6,,,0,9
20210327jkxaeucxnre6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 15:00,10,4,1022,65.9,,,0,9
20210327itw9h7wxdre6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 16:00,9.9,4.8,1022,70.2,,,0,8
20210327ba78xkcxree6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 17:00,9.5,5,1022,73.1,,,0,8
20210327p97cdrrxfee6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 18:00,9.1,5.7,1021,79,,,0,8
202103274g49iqhxgee6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 19:00,8.4,6.2,1021,85.8,,,0,9
20210327gphxdowx8ce6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 20:00,8.8,6.4,1021,84.6,,,0,8
202103271ibhz7hxece6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 21:00,9,5.7,1021,79.6,,,0,8
20210327659q7ucxjce6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 22:00,9.2,5.4,1021,76.8,,,0,8
20210327mderfchxkoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,27/03/2021 23:00,9.4,5.7,1021,77.5,,,0,8
?20210328zk1nm6wxmoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021,9.4,5.7,1020,77.5,,,0,8
20210328dt8ip1cxcwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 01:00,9.7,5.4,1020,74.3,,,0,8
2021032859mqkzcxqwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 02:00,9.6,5.8,1019,76.9,,,25.2,8
20210328egk41dcxxae6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 03:00,9,6.6,1019,84.8,,,0,8
20210328wpw9bzwxoae6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 04:00,8.9,6.7,1019,85.9,,,0,8
20210328ywj6m7wxthe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 05:00,9.2,7,1019,86,,,0,8
20210328chjtgacx1he6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 06:00,9.5,7.6,1019,87.8,,,0,8
2021032835un3frxuhe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 07:00,9.9,7.9,1019,87.2,,,0,8
20210328fkjixfcxiye6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 08:00,9.9,8.1,1020,88.4,,,0,8
20210328gwsrjiwxiye6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 09:00,10,8.5,1020,90.3,,,0,7
20210328ttroukcxsye6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 10:00,10.4,8.8,1021,89.6,,,0,8
202103287asrahwxzye6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 11:00,10.7,9.1,1021,89.7,,,0,8
20210328j95pyywxare6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 12:00,11.3,9.2,1021,86.8,,,0,9
20210328sgqqkkcx3re6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 13:00,11.5,9.4,1021,86.8,,,0,8
20210328qsbnejcx5ee6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 14:00,11.2,9.9,1021,91.6,,,0,6
202103284hdc8xhxhee6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 15:00,11.2,9,1021,86.1,,,0,8
202103288drkaqhx7ce6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 16:00,11,8.6,1021,85,,,0,7
20210328ukfmkorx6ce6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 17:00,11,8.4,1021,83.8,,,0,8
202103289o51fpcx9ce6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 18:00,10.3,8.2,1022,86.7,,,0,7
20210328m4wustcoyoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 19:00,10.4,8,1022,84.9,,,0,8
20210328z9cgupwoboe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 20:00,10.4,7.8,1022,83.7,,,0,8
20210328rgyqwbconwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 21:00,10.2,7.8,1022,84.8,,,0,8
20210328foagqmconwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 22:00,10.4,7.9,1022,84.3,,,0,9
20210328opn6s8hodwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,28/03/2021 23:00,10.2,8,1023,86.1,,,0,8
?20210329e5bbg6wofae6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 01:00,10,8.2,1023,88.4,,,0,8
20210329in1dmjwogae6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 02:00,9.9,8.3,1023,89.7,,,0,8
20210329bjk537ro8he6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 03:00,9.8,8.3,1023,90.3,,,0,8
20210329poc9nihoehe6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 04:00,9.9,8.2,1023,89,,,0,9
202103293zq7xbrojhe6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 05:00,9.9,8.4,1024,90.2,,,0,8
20210329f6ccm7womye6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 06:00,10.1,8.3,1024,88.4,,,0,9
202103291f9u77cocye6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 07:00,10.1,8.3,1024,88.4,,,0,9
202103296pektzropye6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 08:00,10.3,8.5,1025,88.4,,,0,9
20210329kwjgxwhoqre6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 09:00,10.6,8.4,1025,86,,,0,9
20210329s5gujehoxre6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 10:00,11.8,8.9,1026,82.2,,,0,9
20210329dnmkauhooee6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 11:00,12.3,9.6,1027,83.4,,,0,9
20210329xjg1p3hotee6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 12:00,12,9.3,1027,83.3,,,0,9
202103295oe7dmro1ee6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 13:00,11.7,9.2,1027,84.4,,,0,9
20210329exuawdrouce6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 14:00,12.2,9.4,1027,82.8,,,0,8
20210329yfjzhdwoioe6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 15:00,12.8,9.8,1026,81.7,,,0,8
20210329cpjj55wosoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 16:00,13.2,10.2,1026,81.8,,,0,5
20210329awac18hozoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 17:00,11.9,8.9,1026,81.6,,,0,5
20210329r4sbmkwoawe6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 18:00,10.7,8.3,1026,84.8,,,0,5
20210329tbzzoxco3we6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 19:00,9.5,8,1027,90.2,,,0,5
202103297e5zyzco4we6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 20:00,8.1,7.2,1027,94,,,0,6
20210329jo3kqtro5ae6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 21:00,7.5,7,1028,96.6,,,0,0
20210329isfjrhwohae6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 22:00,7,6.7,1028,98,,,0,E
20210329b73d6zwo7he6zd8pyyb96sm4co,St Athan,-3.44,51.405,29/03/2021 23:00,6.5,6.2,1028,97.9,,,0,0
?20210330qrkesxro6he6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021,5.8,5.6,1028,98.7,,,0,1
202103304mqdpxho9he6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 01:00,4.6,4.5,1028,99.3,,,0,6
202103305o6rrjro9he6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 02:00,4.7,4.7,1028,100,,,0,3
20210330g1i6azrtbye6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 03:00,5.4,5.4,1027,100,,,0,6
2021033013thmfrtnye6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 04:00,5.3,5.2,1027,99.2,,,0,6
202103309y1h16wtdye6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 05:00,5.1,4.9,1027,98.5,,,0,7
20210330mjbqrirtrre6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 06:00,6,5.1,1027,93.9,,,7.8,7
20210330zqhgcthtfre6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 07:00,6.8,5.6,1027,92,,,0,7
20210330dsnttwhtgee6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 08:00,8.5,6.3,1027,85.9,,,0,8
20210330x7etckct8ee6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 09:00,10.9,7.8,1027,80.9,,,0,8
20210330emg49shtjce6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 10:00,12.7,7.4,1027,69.7,,,0,8
20210330w1zgmoctkce6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 11:00,15.4,8.4,1027,62.6,7.8,90,,8
20210330y3tohzhtmoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 12:00,17.5,8.9,1026,56.6,7,90,,9
20210330pyc7qcrtcoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 13:00,18.2,8.6,1026,53,7,112.5,,9
202103303eo8m1wtpoe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 14:00,19.3,9.3,1025,51.9,8.7,112.5,,8
20210330fqqaguhtqwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 15:00,19.9,9.2,1024,49.6,7.8,112.5,,8
20210330tih1cactxwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 16:00,19,9.2,1024,52.5,6.1,90,,9
202103301sfm8wrtxwe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 17:00,18,8.1,1023,51.9,6.1,112.5,,9
202103307h31txwtowe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 18:00,16,7.1,1023,55,5.2,112.5,,9
20210330kdur1hcttae6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 19:00,15.4,6.3,1023,54.1,5.2,112.5,,9
20210330sk41bfct1ae6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 20:00,14.7,6.6,1023,57.9,6.1,112.5,,9
20210330n1mm94rtuhe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 21:00,14.1,7.2,1023,62.8,6.1,112.5,,8
20210330q3y75gwtwhe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 22:00,13.6,6.8,1023,63.1,6.1,112.5,,8
202103305yxpw7wtihe6zd8pyyb96sm4co,St Athan,-3.44,51.405,30/03/2021 23:00,13.1,5.8,1022,60.7,7.8,135,,8
?202103318g9cdkrtzye6zd8pyyb96sm4co,St Athan,-3.44,51.405,31/03/2021,12.3,5.2,1022,61.5,4.3,67.5,,8
20210331up6k86wtaye6zd8pyyb96sm4co,St Athan,-3.44,51.405,31/03/2021 01:00,11.5,5.4,1021,65.7,7,112.5,,8
20210331bjbk8fct3re6zd8pyyb96sm4ma,St Athan,-3.44,51.405,31/03/2021 02:00,10.8,5.1,1021,67.4,5.2,90,,8
20210331mh5hd9ct4re6zd8pyyb96sm4ma,St Athan,-3.44,51.405,31/03/2021 03:00,11.4,5.5,1020,66.7,2.6,67.5,,8
20210331ad6r9eht5re6zd8pyyb96sm4ma,St Athan,-3.44,51.405,31/03/2021 04:00,10.8,5.4,1020,68.9,5.2,67.5,,8
20210331o1yid9rt7ee6zd8pyyb96sm4ma,St Athan,-3.44,51.405,31/03/2021 05:00,10.4,5.2,1019,69.8,4.3,67.5,,8
20210331h3fryact6ee6zd8pyyb96sm4ma,St Athan,-3.44,51.405,31/03/2021 06:00,10,5.2,1019,71.8,5.2,45,,7
20210331jzbo4kht9ce6zd8pyyb96sp8eh,St Athan,-3.44,51.405,31/03/2021 07:00,10.1,5.6,1019,73.2,5.2,45,,7
20210331i8o54or1yce6zd8pyyb96sp8eh,St Athan,-3.44,51.405,31/03/2021 08:00,12.2,6.9,1019,69.8,2.6,67.5,,7
20210331n8y99nw1boe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 09:00,14,8.1,1019,67.3,4.3,67.5,,7
20210331piukrkh1noe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 10:00,15.8,8.8,1019,62.8,4.3,135,,7
202103313hz7k1r1doe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 11:00,14.6,8.5,1019,66.5,5.2,157.5,,7
202103315rrsh5w1doe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 12:00,15.7,9.9,1018,68.2,5.2,135,,7
20210331gdwa8zr1rwe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 13:00,15.3,8.1,1018,61.9,4.3,157.5,,7
202103311kkaaoc1fwe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 14:00,15.8,8.5,1017,61.5,1.7,180,,7
202103316t5mpph1gwe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 15:00,16,8.6,1017,61.2,2.6,157.5,,8
20210331k4rsixw18ae6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 16:00,18.2,8.6,1017,53.1,1.7,90,,8
20210331zbdg9mc1eae6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 17:00,16.5,9.2,1017,61.7,0.9,180,,7
20210331dgecmxc1jhe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 18:00,15.4,8.9,1017,64.9,0.9,112.5,,7
20210331xpwo14c1khe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 19:00,14.3,8.4,1017,67.4,0.9,202.5,,7
20210331hxmsf8w1mhe6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 20:00,13,8,1018,71.4,0,0,,7
2021033185zumxw1pye6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 21:00,12.5,8.5,1018,76.3,1.7,67.5,,7
20210331yj14w8h1xre6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 22:00,12.4,9.1,1018,80.1,1.7,67.5,,7
20210331coz7qdw1ore6znxqyyb96scx3r,St Athan,-3.44,51.405,31/03/2021 23:00,12.4,8.9,1019,79,2.6,67.5,,7
?20210401azzadqh1tre6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021,11.6,8.2,1019,79.4,4.3,67.5,,7
20210401r67gxth11ee6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 01:00,10,7.2,1019,82.6,4.3,67.5,,7
20210401tg8kdow1uee6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 02:00,11.1,8,1019,81,4.3,67.5,,7
202104011nboykh1uee6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 03:00,11.2,8.7,1019,84.4,7,67.5,,7
202104017pm4fzh1wee6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 04:00,11.7,9,1019,83.3,11.3,90,,7
20210401jw8u1kh1ice6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 05:00,11.2,8.3,1020,82.2,15.6,67.5,,6
20210401ihjiquc1sce6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 06:00,9.9,7.1,1021,82.5,16.5,67.5,,7
20210401qjjtisr1aoe6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 08:00,9.5,6.7,1022,82.5,19.1,67.5,31.3,7
202104014o1boqr13oe6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 09:00,10.2,6.9,1023,79.7,19.1,67.5,27.8,8
20210401gzzoidw14we6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 10:00,11.1,7.1,1023,76,14.8,67.5,26.9,8
20210401194p13c15we6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 11:00,11.4,7.3,1023,75.6,15.6,67.5,26.1,8
202104019gm8q4r1hwe6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 12:00,12.1,7.2,1023,71.7,16.5,67.5,25.2,8
20210401mc7dgqc17ae6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 13:00,12.2,7.2,1023,71.2,18.2,67.5,25.2,8
20210401zw8eydr16ae6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 14:00,12.9,7.6,1024,69.9,15.6,67.5,25.2,8
20210401d51kxgh19he6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 15:00,13.1,7.6,1023,68.9,15.6,67.5,26.9,8
20210401hjem3hhubhe6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 16:00,12.2,6.6,1024,68.2,19.1,67.5,26.9,8
20210401eodrpxcudye6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 17:00,11.6,6.6,1024,71,19.1,67.5,26.9,8
20210401wzp55ycurye6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 18:00,10.1,6,1025,75.3,20,67.5,26.9,8
20210401bsac1kcufre6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 19:00,9.1,5.4,1025,77.2,15.6,67.5,26.9,8
20210401pffoydcugre6znxqyyb96scx3r,St Athan,-3.44,51.405,01/04/2021 20:00,8.3,5,1026,79.4,15.6,67.5,,8
202104014dcf5wwu8re6znxqyyb96spd8h,St Athan,-3.44,51.405,01/04/2021 21:00,8,4.7,1026,79.3,13.9,67.5,25.2,8
202104015mc64ccu8re6znxqyyb96spd8h,St Athan,-3.44,51.405,01/04/2021 22:00,7.3,4.1,1027,79.8,14.8,67.5,,8
20210401fu6tm4rueee6znxqyyb96spd8h,St Athan,-3.44,51.405,01/04/2021 23:00,6.8,3.4,1027,78.6,13.9,67.5,,8
?20210402t5d8zehujee6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021,6.1,3,1028,80.1,12.2,67.5,,8
202104026ns6i9hukee6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 01:00,5.5,2.3,1028,79.5,13.9,67.5,,8
20210402keho4arumce6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 02:00,5.4,2.4,1028,80.7,12.2,67.5,,9
20210402so8p78rucce6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 03:00,5.2,2.1,1028,80,13.9,67.5,,9
20210402nzx4necupoe6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 04:00,4.9,1.8,1028,80,12.2,67.5,,9
20210402q6bmgcwuqoe6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 05:00,4.7,1.7,1028,80.6,9.6,90,,9
202104025rh3hkcuxoe6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 06:00,4.7,1.4,1029,78.8,9.6,67.5,,9
202104028cmqgwruowe6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 07:00,4.9,1.1,1029,76,12.2,67.5,,9
202104029489azru1we6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 08:00,5.3,1,1030,73.3,15.6,67.5,,9
20210402cbpmrghuuae6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 09:00,5.8,0.8,1030,69.7,13.9,67.5,,9
20210402aextbbruwae6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 10:00,7.1,1.3,1030,66,12.2,90,,9
20210402rxoboucuihe6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 11:00,8.4,1.4,1030,60.7,12.2,67.5,,9
20210402osxpm5wushe6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 12:00,9.8,2.4,1030,59.3,11.3,67.5,,9
20210402h7s5pyhuzhe6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 13:00,10.7,2.1,1030,54.5,13.9,67.5,,9
20210402jfrtfdhu3ye6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 14:00,11.4,3.6,1030,58.1,11.3,90,,9
20210402imatdswu4ye6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 15:00,11.9,2.8,1030,52.9,12.2,67.5,,9
20210402b1ak7tru5re6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 16:00,12,2.6,1029,51.8,12.2,45,,9
20210402nxt7qyhu5re6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 17:00,11.6,2.2,1029,51.7,13.9,67.5,,9
20210402p4b63gwuhre6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 18:00,10.9,2.3,1030,54.6,11.3,67.5,,9
202104024bjf7wcu7re6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 19:00,9.2,1.7,1031,58.8,8.7,67.5,,8
20210402gcpunuhu6ee6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 20:00,7.4,2.9,1031,72.6,8.7,90,,8
202104021xktjiwu9ee6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 21:00,6.4,1.9,1032,72.3,9.6,90,,8
202104026sg4yzcwyee6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 22:00,5.6,2,1032,77.1,5.2,67.5,,8
20210402k7ccb5wwbce6znxqyyb96spd8h,St Athan,-3.44,51.405,02/04/2021 23:00,4.6,1.2,1032,78.2,5.2,67.5,,8
?20210403zr7j1arwnce6znxqyyb96spd8h,St Athan,-3.44,51.405,03/04/2021,5,1.3,1033,76.5,2.6,45,,8
